 Radio 	 Ic 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,47 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,48 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,49 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,50 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,51 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,52 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,53 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,54 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,55 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,56 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,57 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
 0,58 	 10,00 
